id,issn,title,author,page,volume,number,publish_date,link
6127,66914660,xxxx 对 yyy 有重大影响,龙野云，康吉月，,733-771,330,9,1997-10-28,www.xxxxx.com
6128,12183892,xxx has facilitated yyy,龙野云，,405-423,475,5,1999-07-17,www.xxxxx.com
6129,64590580,xxx 在 zzz 时促进了 yyy,龙野云，石友儿，夏正谊，白峻熙，,699-749,374,2,1996-06-12,www.xxxxx.com
6130,45683228,xxxxx 浅析,龙野云，蒋天路，,371-410,895,6,1990-04-06,www.xxxxx.com
6131,25504359,xxx improves yyy,龙野云，金子怡，,561-590,521,9,2022-07-09,www.xxxxx.com
6132,40863783,xxxxx 小议,龙野云，龚静涵，郭妮娜，,131-176,663,10,2022-11-22,www.xxxxx.com
6133,62519347,xxx has facilitated yyy,龙野云，蒋柳思，苏怜梦，张燕岚，,639-676,9,3,2021-03-10,www.xxxxx.com
6134,62519347,xxx 在 zzz 时促进了 yyy,龙野云，,310-359,768,11,2004-10-17,www.xxxxx.com
6135,54663096,xxxx 对 yyy 有重大影响,龙野云，宋暄妍，唐子凡，顾明亮，,713-743,886,4,2019-07-04,www.xxxxx.com
6136,59785575,xxx improves yyy,龙野云，白清婉，,981-1010,338,10,2007-07-06,www.xxxxx.com
6137,19012303,论 xxxx,龙野云，漕玉轩，宋琼音，萧思宸，,383-411,390,1,2014-11-03,www.xxxxx.com
6138,43545801,xxx improves yyy,龙野云，贺兰七，,721-730,781,10,2013-01-21,www.xxxxx.com
6139,40863783,xxxxx 小议,龙野云，孔翔宇，潘云露，石卷玉，,412-417,73,12,1990-01-18,www.xxxxx.com
6140,96015863,论 xxxx,龙野云，姚德润，,614-636,520,7,1998-09-07,www.xxxxx.com
6141,19012303,xxxx 对 yyy 有重大影响,龙野云，,736-782,738,12,2003-11-20,www.xxxxx.com
6142,93221432,xxxxx 小议,龙野云，蒋才艺，许建树，,352-358,952,6,2022-01-23,www.xxxxx.com
6143,46854266,xxxx 对 yyy 有重大影响,龙野云，,837-844,146,1,2007-11-23,www.xxxxx.com
6144,97557353,论 xxxx,龙野云，夏正谊，,262-309,819,11,1997-06-15,www.xxxxx.com
6145,33536340,论 xxxxx 在 xxxxx 中的应用,龙野云，徐和韵，苏嘉实，,900-905,471,6,1999-09-16,www.xxxxx.com
6146,33536340,xxxxx 刍议,龙野云，孙锦程，萧晶辉，高丝柳，,972-1018,718,9,2007-07-06,www.xxxxx.com
6147,99917471,论 xxxx,龙野云，陈顺美，,211-231,451,7,2017-01-25,www.xxxxx.com
6148,57060012,论 xxxxx 在 xxxxx 中的应用,龙野云，熊文虹，,725-759,777,1,2009-12-13,www.xxxxx.com
6149,62519347,xxxxx 刍议,龙野云，龙圣杰，,587-593,768,2,2012-08-27,www.xxxxx.com
6150,93221432,论 xxxxx 在 xxxxx 中的应用,龙野云，,448-484,922,8,2020-08-03,www.xxxxx.com
6151,77255062,xxx improves yyy,龙野云，邱曼吟，,160-190,242,4,2022-11-13,www.xxxxx.com
6152,66041915,xxxxx 小议,龙野云，黄莞尔，孟芮澜，朱力夫，,234-267,116,3,2018-05-01,www.xxxxx.com
6153,23953375,xxxx 对 yyy 有重大影响,龙野云，贺勇捷，,102-120,860,10,2003-08-13,www.xxxxx.com
6154,68630103,xxx improves yyy,龙野云，白甄梨，高旦娅，,474-516,195,2,1994-05-01,www.xxxxx.com
6155,45500799,xxxxx 浅析,龙野云，汤天赋，毛晗蕊，,319-324,706,3,2012-09-13,www.xxxxx.com
6156,93221432,xxx 在 zzz 时促进了 yyy,龙野云，杨雅懿，,583-619,532,7,2000-09-05,www.xxxxx.com
6157,86310410,xxxxx 浅析,龙野云，,256-292,101,10,2004-08-22,www.xxxxx.com
6158,85118632,xxxxx 浅析,龙野云，,954-959,893,10,2017-12-28,www.xxxxx.com
6159,23176989,xxxxx 小议,龙野云，,424-471,11,1,2011-07-11,www.xxxxx.com
6160,68630103,xxxx 对 yyy 有重大影响,贺兰七，白心宜，高凡阳，,199-202,807,12,2011-12-12,www.xxxxx.com
6161,19012303,xxxx 对 yyy 有重大影响,贺兰七，高紫山，林兰七，,688-722,322,11,2000-06-23,www.xxxxx.com
6162,77255062,xxxxx 小议,贺兰七，,476-479,689,8,2006-10-04,www.xxxxx.com
6163,93221432,xxxxx 小议,贺兰七，,765-782,238,4,2014-12-26,www.xxxxx.com
6164,23953375,xxx 在 zzz 时促进了 yyy,贺兰七，孙博简，李宏旷，郭飞扬，,202-226,248,7,2004-04-24,www.xxxxx.com
6165,45500799,xxxxx 小议,贺兰七，郭子琪，,983-1030,444,9,2005-06-18,www.xxxxx.com
6166,12183892,论 xxxx,贺兰七，邓会欣，姜永康，武香薇，,314-332,618,2,1995-08-03,www.xxxxx.com
6167,40863783,xxxxx 刍议,贺兰七，阎千怡，龚奇胜，常温瑜，,594-616,49,3,2022-01-09,www.xxxxx.com
6168,96015863,论 xxxx,贺兰七，,666-696,672,7,1995-03-01,www.xxxxx.com
6169,33536340,xxx improves yyy,贺兰七，,270-297,1000,11,1996-05-28,www.xxxxx.com
6170,23953375,xxxx 对 yyy 有重大影响,贺兰七，何建茗，,223-263,883,3,1992-10-12,www.xxxxx.com
6171,64932775,xxxx 对 yyy 有重大影响,贺兰七，文国琴，贾弘雅，,250-293,468,3,2011-05-28,www.xxxxx.com
6172,08338582,xxx has facilitated yyy,贺兰七，,435-454,858,3,2023-06-27,www.xxxxx.com
6173,70754113,论 xxxxx 在 xxxxx 中的应用,贺兰七，,293-330,678,7,1997-12-23,www.xxxxx.com
6174,59785575,论 xxxx,贺兰七，,924-940,595,1,1993-07-14,www.xxxxx.com
6175,85118632,xxxxx 小议,贺兰七，,742-769,815,10,1993-08-14,www.xxxxx.com
6176,70754113,xxx improves yyy,贺兰七，魏坚白，范飞绿，,579-623,563,4,2003-01-02,www.xxxxx.com
6177,54663096,xxx 在 zzz 时促进了 yyy,贺兰七，孙葛菲，赖俊贤，,728-752,867,3,2005-05-18,www.xxxxx.com
6178,09987703,xxxxx 小议,贺兰七，武鸿达，,646-662,626,8,2008-10-10,www.xxxxx.com
6179,09987703,xxx 在 zzz 时促进了 yyy,贺兰七，武正卿，孔白柏，,231-271,473,9,1998-11-16,www.xxxxx.com
6180,45683228,xxx 在 zzz 时促进了 yyy,贺兰七，,614-629,555,8,2022-06-20,www.xxxxx.com
6181,96015863,xxx 在 zzz 时促进了 yyy,贺兰七，许向珊，,56-106,402,10,1994-12-10,www.xxxxx.com
6182,85118632,xxx has facilitated yyy,贺兰七，黄莞尔，,208-253,410,1,2018-10-24,www.xxxxx.com
6183,99917471,xxx improves yyy,贺兰七，邓艳霞，,36-53,659,8,2022-04-10,www.xxxxx.com
6184,98332250,xxx improves yyy,贺兰七，蒋才艺，秦良策，许淑然，,9-52,353,3,1991-12-20,www.xxxxx.com
6185,99612153,xxxxx 浅析,贺兰七，阎瀚玥，,816-852,669,6,1998-01-22,www.xxxxx.com
6186,23176989,论 xxxxx 在 xxxxx 中的应用,贺兰七，孔冷菱，,957-1000,472,2,2006-05-15,www.xxxxx.com
6187,45500799,xxx 在 zzz 时促进了 yyy,贺兰七，汤英耀，,341-363,227,1,1994-11-02,www.xxxxx.com
6188,46854266,论 xxxxx 在 xxxxx 中的应用,贺兰七，蔡同济，易幼翠，,329-376,281,8,2020-04-05,www.xxxxx.com
6189,45683228,xxxxx 小议,贺兰七，,928-931,706,2,2022-09-16,www.xxxxx.com
6190,86310410,xxx has facilitated yyy,贺兰七，,654-681,908,12,1992-05-23,www.xxxxx.com
6191,25504359,xxxxx 浅析,贺兰七，毛良骥，董鸿云，崔情文，,722-733,51,6,1990-03-25,www.xxxxx.com
6192,74407979,xxxxx 浅析,贺兰七，,193-209,484,11,1996-03-20,www.xxxxx.com
6193,25504359,xxxxx 小议,贺兰七，宋暄妍，武香薇，郑泰华，,680-691,831,11,2016-11-05,www.xxxxx.com
6194,43545801,xxxxx 浅析,贺兰七，卢阳文，贺兰七，杨雅懿，,769-804,506,5,1998-03-26,www.xxxxx.com
6195,86310410,xxx 在 zzz 时促进了 yyy,贺兰七，黎乐和，秦英光，,412-425,547,12,2020-03-28,www.xxxxx.com
6196,64932775,xxxxx 小议,贺兰七，赵星洲，萧俊悟，邱曼吟，,829-869,233,11,2005-09-15,www.xxxxx.com
6197,77255062,xxxxx 浅析,贺兰七，丁如风，方永寿，毛如曼，,216-239,601,6,2019-08-07,www.xxxxx.com
6198,70754113,xxx improves yyy,贺兰七，邓艳霞，于滨海，文国琴，,767-792,338,10,2015-04-27,www.xxxxx.com
6199,40863783,xxx 在 zzz 时促进了 yyy,贺兰七，,704-733,152,9,2001-10-16,www.xxxxx.com
6200,64932775,xxx improves yyy,孙嘉歆，彭俊悟，,789-834,1000,5,2015-12-09,www.xxxxx.com
6201,45500799,论 xxxxx 在 xxxxx 中的应用,孙嘉歆，邓坚壁，,421-456,472,9,2006-05-06,www.xxxxx.com
6202,77255062,xxxxx 小议,孙嘉歆，董昊天，余元纬，方永寿，,294-341,360,10,2006-09-26,www.xxxxx.com
6203,23953375,xxx has facilitated yyy,孙嘉歆，徐和韵，,407-412,967,7,2009-06-17,www.xxxxx.com
6204,86310410,xxxx 对 yyy 有重大影响,孙嘉歆，,947-969,356,5,2006-03-20,www.xxxxx.com
6205,62519347,xxxxx 刍议,孙嘉歆，,692-724,571,8,2011-08-09,www.xxxxx.com
6206,54663096,论 xxxx,孙嘉歆，金紫夏，谢嘉庆，,890-932,725,7,2019-05-14,www.xxxxx.com
6207,62519347,xxxxx 刍议,孙嘉歆，,531-561,860,9,2002-01-04,www.xxxxx.com
6208,96015863,xxxx 对 yyy 有重大影响,孙嘉歆，,413-425,801,11,1992-02-05,www.xxxxx.com
6209,85118632,论 xxxxx 在 xxxxx 中的应用,孙嘉歆，顾文敏，,929-975,941,11,2019-02-06,www.xxxxx.com
6210,99612153,xxxxx 刍议,孙嘉歆，常寒凝，杨美玲，,755-759,794,10,2008-06-12,www.xxxxx.com
6211,40863783,xxxxx 刍议,孙嘉歆，,91-113,613,7,2023-05-13,www.xxxxx.com
6212,93221432,xxxxx 浅析,孙嘉歆，孙洲裴，,762-785,378,11,2012-07-24,www.xxxxx.com
6213,33536340,xxxxx 浅析,孙嘉歆，,542-562,837,6,2013-01-24,www.xxxxx.com
6214,23176989,论 xxxx,孙嘉歆，孔悠柔，丁锐达，,192-216,987,10,2002-04-11,www.xxxxx.com
6215,74407979,xxxx 对 yyy 有重大影响,孙嘉歆，刘柔丽，,408-435,652,3,2013-10-16,www.xxxxx.com
6216,43545801,xxxxx 小议,孙嘉歆，武之双，,663-694,31,12,1991-06-12,www.xxxxx.com
6217,93221432,论 xxxxx 在 xxxxx 中的应用,孙嘉歆，蒋柳思，韩韶华，顾欣荣，,520-535,746,2,2015-10-06,www.xxxxx.com
6218,21626833,xxxxx 刍议,孙嘉歆，姜永康，孔咏思，姚宏博，,201-215,864,2,2003-01-21,www.xxxxx.com
6219,43545801,论 xxxxx 在 xxxxx 中的应用,孙嘉歆，,146-180,950,6,2006-01-04,www.xxxxx.com
6220,62519347,xxx has facilitated yyy,孙嘉歆，,745-794,408,11,1994-04-14,www.xxxxx.com
6221,74407979,xxxxx 浅析,孙嘉歆，沈高飞，,312-353,448,3,2015-10-17,www.xxxxx.com
6222,23176989,论 xxxx,孙嘉歆，范许暖，宋水香，,875-920,701,10,2020-04-21,www.xxxxx.com
6223,54663096,xxxx 对 yyy 有重大影响,孙嘉歆，赵星洲，武香薇，谢西华，,451-464,891,2,2018-12-21,www.xxxxx.com
6224,57060012,xxxxx 浅析,孙嘉歆，,942-983,844,4,2012-03-28,www.xxxxx.com
6225,25504359,xxx has facilitated yyy,孙嘉歆，宋振国，,534-541,244,12,2007-10-24,www.xxxxx.com
6226,62519347,xxxxx 浅析,孙嘉歆，石修真，常翠萍，,855-888,125,3,2017-08-11,www.xxxxx.com
6227,19012303,xxx 在 zzz 时促进了 yyy,孙嘉歆，李正志，孔冷菱，,371-375,719,3,1991-05-22,www.xxxxx.com
6228,23176989,xxxxx 小议,孙嘉歆，,255-302,25,2,2020-12-22,www.xxxxx.com
6229,66914660,xxxxx 刍议,孙嘉歆，陆博达，,477-513,400,6,2008-03-17,www.xxxxx.com
6230,74407979,论 xxxxx 在 xxxxx 中的应用,孙嘉歆，吴俊彦，乔雁荷，,914-940,551,3,2023-01-26,www.xxxxx.com
6231,99612153,xxxxx 刍议,孙嘉歆，,787-803,55,11,2021-12-28,www.xxxxx.com
6232,99917471,xxx 在 zzz 时促进了 yyy,孙嘉歆，常翠萍，姜文轩，于滨海，,154-191,474,12,1996-09-21,www.xxxxx.com
6233,26988107,xxx has facilitated yyy,孙嘉歆，汪太文，吴俊彦，,577-599,389,5,2002-10-10,www.xxxxx.com
6234,12183892,xxxxx 刍议,孙嘉歆，任阳煦，郝修雅，董昊天，,606-627,403,5,1998-06-23,www.xxxxx.com
6235,66041915,论 xxxx,孙嘉歆，蒋柳思，,489-513,398,1,2007-07-21,www.xxxxx.com
6236,64932775,xxxx 对 yyy 有重大影响,孙嘉歆，冯鸿哲，尹弘致，,666-684,871,4,2016-10-03,www.xxxxx.com
6237,85118632,xxxxx 刍议,孙嘉歆，宋水香，程鹏运，宋振国，,978-1027,418,1,2008-11-28,www.xxxxx.com
6238,64932775,论 xxxxx 在 xxxxx 中的应用,孙嘉歆，崔彭祖，顾欣荣，杨文康，,505-555,769,5,2007-10-26,www.xxxxx.com
6239,57060012,xxxxx 小议,孙嘉歆，孔紫薰，,96-137,181,3,2019-05-25,www.xxxxx.com
6240,23176989,xxxx 对 yyy 有重大影响,谢西华，王鸿雪，,95-113,919,3,1998-09-25,www.xxxxx.com
6241,85118632,xxx improves yyy,谢西华，宋暄妍，杨文康，,149-166,51,9,1996-10-18,www.xxxxx.com
6242,96015863,xxx has facilitated yyy,谢西华，冯永元，许兴学，傅思远，,957-982,915,7,2018-10-01,www.xxxxx.com
6243,45683228,xxx 在 zzz 时促进了 yyy,谢西华，朱力夫，郑沛岚，,463-488,402,8,2007-06-26,www.xxxxx.com
6244,09987703,xxxx 对 yyy 有重大影响,谢西华，秦英光，王涵雁，,863-879,655,5,2005-05-11,www.xxxxx.com
6245,77255062,xxx has facilitated yyy,谢西华，,925-956,935,9,2021-06-20,www.xxxxx.com
6246,96015863,论 xxxx,谢西华，顾嘉颖，,558-591,341,11,2009-01-28,www.xxxxx.com
6247,40863783,xxx has facilitated yyy,谢西华，唐子凡，漕浩荡，唐宏儒，,726-735,56,1,2004-07-27,www.xxxxx.com
6248,96015863,xxx improves yyy,谢西华，,721-762,949,11,1994-09-17,www.xxxxx.com
6249,68630103,xxxxx 浅析,谢西华，石修真，易幼翠，谭圣杰，,696-740,222,10,2008-08-16,www.xxxxx.com
6250,21626833,xxxxx 浅析,谢西华，马建明，,621-638,454,6,2007-06-28,www.xxxxx.com
6251,98332250,xxxxx 小议,谢西华，武之双，,183-203,387,12,2014-06-01,www.xxxxx.com
6252,19163613,xxxxx 刍议,谢西华，郭飞扬，吕锦文，,376-387,128,9,2020-12-12,www.xxxxx.com
6253,46854266,xxx improves yyy,谢西华，,843-846,959,4,2018-07-26,www.xxxxx.com
6254,66521703,xxx has facilitated yyy,谢西华，魏睿慈，,577-624,338,8,2018-08-17,www.xxxxx.com
6255,67624666,xxx improves yyy,谢西华，罗妍茜，白峻熙，方英飙，,545-562,578,8,2011-09-01,www.xxxxx.com
6256,68630103,xxx 在 zzz 时促进了 yyy,谢西华，李正志，,500-525,5,11,2000-01-10,www.xxxxx.com
6257,07473169,论 xxxxx 在 xxxxx 中的应用,谢西华，,371-380,921,8,2017-09-17,www.xxxxx.com
6258,09987703,xxx 在 zzz 时促进了 yyy,谢西华，,143-181,204,9,2003-06-21,www.xxxxx.com
6259,86310410,论 xxxxx 在 xxxxx 中的应用,谢西华，陈浩荡，姜彬彬，文春枫，,305-327,222,3,2005-04-13,www.xxxxx.com
6260,97557353,论 xxxx,谢西华，,604-652,16,10,2021-03-17,www.xxxxx.com
6261,09987703,论 xxxxx 在 xxxxx 中的应用,谢西华，漕俊郎，龙野云，朱慧艳，,161-198,176,9,2015-07-28,www.xxxxx.com
6262,93221432,xxxxx 刍议,谢西华，郑燕艳，,495-534,979,12,2021-05-09,www.xxxxx.com
6263,19012303,xxx has facilitated yyy,谢西华，高丝柳，毛晗蕊，,217-259,335,3,2002-10-19,www.xxxxx.com
6264,54663096,xxxx 对 yyy 有重大影响,谢西华，朱水彤，,115-120,544,8,2016-03-12,www.xxxxx.com
6265,45500799,论 xxxxx 在 xxxxx 中的应用,谢西华，戴晏如，石卷玉，,700-723,488,2,1990-09-13,www.xxxxx.com
6266,66521703,论 xxxx,谢西华，,893-905,858,5,2012-04-26,www.xxxxx.com
6267,09987703,xxxxx 小议,谢西华，刘博雅，崔刚洁，,481-516,714,10,2002-12-16,www.xxxxx.com
6268,86310410,xxxxx 小议,谢西华，卢燕楠，,390-406,174,11,2001-01-14,www.xxxxx.com
6269,40863783,xxx improves yyy,谢西华，,986-998,16,11,2002-11-05,www.xxxxx.com
6270,86310410,xxxxx 刍议,谢西华，苏和美，,68-78,955,7,2000-06-04,www.xxxxx.com
6271,19012303,xxx has facilitated yyy,谢西华，,289-327,981,1,1998-02-16,www.xxxxx.com
6272,57060012,xxxxx 小议,谢西华，,839-873,320,6,1991-12-23,www.xxxxx.com
6273,98332250,xxxxx 浅析,谢西华，,724-751,481,8,1998-03-04,www.xxxxx.com
6274,12183892,论 xxxx,谢西华，,168-180,936,10,2003-09-22,www.xxxxx.com
6275,08338582,xxx improves yyy,谢西华，,71-101,736,2,2014-11-22,www.xxxxx.com
6276,23953375,xxx 在 zzz 时促进了 yyy,谢西华，冯晏如，,429-471,644,3,1998-08-20,www.xxxxx.com
6277,85118632,xxx has facilitated yyy,谢西华，任影梅，余元纬，,699-708,509,8,1991-03-14,www.xxxxx.com
6278,98332250,xxxx 对 yyy 有重大影响,谢西华，,860-888,81,1,1996-11-18,www.xxxxx.com
6279,74407979,xxxxx 小议,谢西华，戴泰初，,465-508,180,1,1999-12-19,www.xxxxx.com
6280,99917471,xxxxx 浅析,白甄梨，魏合乐，石曼易，姜文轩，,562-606,609,12,2006-02-19,www.xxxxx.com
6281,07473169,xxx has facilitated yyy,白甄梨，陈高翰，于三婷，,441-462,432,10,2014-01-03,www.xxxxx.com
6282,67624666,论 xxxx,白甄梨，尹昊焱，,695-709,358,5,2014-01-06,www.xxxxx.com
6283,19012303,xxxxx 小议,白甄梨，叶英才，方阳伯，,773-813,542,2,2003-10-09,www.xxxxx.com
6284,54663096,xxxxx 小议,白甄梨，石莞尔，彭桂枫，,207-247,148,1,2023-09-12,www.xxxxx.com
6285,64590580,xxx has facilitated yyy,白甄梨，谢嘉庆，任浩气，,632-660,490,4,1994-03-28,www.xxxxx.com
6286,68630103,论 xxxx,白甄梨，,933-973,959,9,2016-05-05,www.xxxxx.com
6287,93221432,xxx improves yyy,白甄梨，,542-577,356,3,2001-07-21,www.xxxxx.com
6288,21626833,xxxx 对 yyy 有重大影响,白甄梨，徐英楠，,24-60,38,3,2000-08-23,www.xxxxx.com
6289,93221432,xxx 在 zzz 时促进了 yyy,白甄梨，,944-959,716,4,1995-06-14,www.xxxxx.com
6290,09987703,论 xxxx,白甄梨，蒋才艺，,772-802,705,9,1992-07-19,www.xxxxx.com
6291,59785575,xxxxx 刍议,白甄梨，潘津文，范乐邦，范飞绿，,756-773,458,2,1994-06-01,www.xxxxx.com
6292,23953375,xxx has facilitated yyy,白甄梨，杜秀华，朱力夫，,224-236,997,12,2018-01-21,www.xxxxx.com
6293,86310410,xxx improves yyy,白甄梨，,77-114,861,1,2002-12-09,www.xxxxx.com
6294,86310410,xxxx 对 yyy 有重大影响,白甄梨，廖敏学，梁盼曼，,896-918,987,1,2002-01-08,www.xxxxx.com
6295,26988107,xxx has facilitated yyy,白甄梨，,105-123,793,1,2019-09-10,www.xxxxx.com
6296,66041915,xxxxx 浅析,白甄梨，余音韵，郭俊名，顾彬炳，,90-119,605,2,2000-03-25,www.xxxxx.com
6297,07473169,xxxxx 刍议,白甄梨，韩友琴，,398-443,570,7,2022-01-28,www.xxxxx.com
6298,70754113,xxx 在 zzz 时促进了 yyy,白甄梨，傅思远，陆乐生，,669-700,766,9,1990-08-15,www.xxxxx.com
6299,66041915,论 xxxx,白甄梨，徐英楠，田彦慧，石曼易，,62-77,72,11,2006-11-26,www.xxxxx.com
6300,62519347,xxxxx 小议,白甄梨，,92-141,555,12,2001-06-27,www.xxxxx.com
6301,57060012,xxxx 对 yyy 有重大影响,白甄梨，任影梅，文悦喜，邵英悟，,959-970,707,5,2019-03-15,www.xxxxx.com
6302,97557353,xxxxx 浅析,白甄梨，任影梅，马建明，段乐成，,347-362,119,2,2021-04-01,www.xxxxx.com
6303,54663096,xxxxx 浅析,白甄梨，陈浩荡，,862-909,956,6,2011-06-11,www.xxxxx.com
6304,57060012,xxxxx 浅析,白甄梨，漕俊郎，袁雅逸，,46-59,800,9,1998-09-25,www.xxxxx.com
6305,08338582,论 xxxxx 在 xxxxx 中的应用,白甄梨，,418-425,485,5,1990-02-21,www.xxxxx.com
6306,77255062,xxx improves yyy,白甄梨，顾恺乐，谢嘉庆，孔悠柔，,854-891,530,9,2011-10-18,www.xxxxx.com
6307,08338582,论 xxxxx 在 xxxxx 中的应用,白甄梨，尹弘致，许建树，康以云，,352-357,285,10,2011-08-26,www.xxxxx.com
6308,23176989,xxxxx 刍议,白甄梨，钱承志，方永寿，,949-988,350,10,2002-07-21,www.xxxxx.com
6309,66521703,xxx 在 zzz 时促进了 yyy,白甄梨，,707-729,982,4,1998-10-16,www.xxxxx.com
6310,25504359,xxxx 对 yyy 有重大影响,白甄梨，漕亦绿，,508-536,28,3,2022-05-24,www.xxxxx.com
6311,59785575,xxxxx 小议,白甄梨，廖敏学，,711-726,942,3,2001-07-14,www.xxxxx.com
6312,64590580,xxxxx 浅析,白甄梨，熊鹏运，漕浩荡，邵英悟，,190-211,917,6,2018-03-03,www.xxxxx.com
6313,54663096,xxx has facilitated yyy,白甄梨，郭子琪，傅思远，潘云露，,636-658,106,11,2022-04-08,www.xxxxx.com
6314,68630103,xxxx 对 yyy 有重大影响,白甄梨，,507-525,381,7,2011-05-07,www.xxxxx.com
6315,99612153,xxx has facilitated yyy,白甄梨，傅方雅，刘柔丽，程惠芳，,256-271,914,7,2021-07-11,www.xxxxx.com
6316,99917471,xxxxx 浅析,白甄梨，,132-146,906,5,2007-05-14,www.xxxxx.com
6317,67624666,xxx 在 zzz 时促进了 yyy,白甄梨，杨文康，周华皓，郭运馨，,823-852,67,4,2019-09-15,www.xxxxx.com
6318,93221432,xxxxx 小议,白甄梨，许向珊，,830-861,246,2,1993-06-25,www.xxxxx.com
6319,93221432,论 xxxxx 在 xxxxx 中的应用,白甄梨，周志专，于俊雄，陆乐生，,581-608,919,5,2005-09-19,www.xxxxx.com
6320,67624666,论 xxxxx 在 xxxxx 中的应用,万恨天，,228-250,476,4,2014-05-13,www.xxxxx.com
6321,66521703,xxx improves yyy,万恨天，汤英耀，唐宏儒，周雨晴，,826-851,414,9,2015-07-20,www.xxxxx.com
6322,64590580,xxxxx 小议,万恨天，何俊侠，吕宜春，,677-712,781,6,2022-05-19,www.xxxxx.com
6323,64590580,xxxxx 刍议,万恨天，程雪柳，,33-44,276,2,1995-07-25,www.xxxxx.com
6324,66041915,xxx 在 zzz 时促进了 yyy,万恨天，宋水香，戴泰初，孙博简，,248-260,35,6,2010-10-27,www.xxxxx.com
6325,64932775,xxxxx 浅析,万恨天，曹臻晰，韩明轩，,460-491,292,7,2014-05-19,www.xxxxx.com
