id,applicant,isbn,status
4998,0101249,58797082,1
4999,0101249,03710063,1
5000,0201250,45060143,1
5001,0201250,17528295,1
5002,0201250,25544126,1
5003,0201250,74376772,1
5004,0201250,25655537,1
5005,0201250,39923292,1
5006,0201250,83128232,1
5007,0201250,57156429,1
5008,0201250,26147840,1
5009,0201250,09512609,1
5010,0201250,58056483,1
5011,0201250,89129402,1
5012,0201250,85235007,1
5013,0201250,28711176,1
5014,0201250,17141068,1
5015,0201250,06159963,1
5016,0201250,83254743,1
5017,0201250,76288701,1
5018,0201250,65536548,1
5019,0201250,78807819,1
5020,0301251,30885998,1
5021,0301251,94239910,1
5022,0301251,18777875,1
5023,0301251,15003833,1
5024,0301251,09517280,1
5025,0301251,87696138,1
5026,0301251,47831791,1
5027,0301251,97954769,1
5028,0301251,26611287,1
5029,0301251,52116009,1
5030,0301251,44693647,1
5031,0301251,62760176,1
5032,0301251,51734596,1
5033,0301251,13909770,1
5034,0301251,14913849,1
5035,0301251,99778457,1
5036,0301251,19207354,1
5037,0301251,47791829,1
5038,0301251,20319104,1
5039,0301251,79209162,1
5040,0401252,20214084,1
5041,0401252,39265441,1
5042,0401252,38956748,1
5043,0401252,17306583,1
5044,0401252,68751038,1
5045,0401252,44310692,1
5046,0401252,10578352,1
5047,0401252,28007803,1
5048,0401252,01353992,1
5049,0401252,03782719,1
5050,0401252,45371304,1
5051,0401252,31843267,1
5052,0401252,28372383,1
5053,0401252,91083710,1
5054,0401252,56177742,1
5055,0401252,07965587,1
5056,0401252,13092451,1
5057,0401252,26148862,1
5058,0401252,58680494,1
5059,0401252,48637882,1
5060,0501253,08153998,1
5061,0501253,78314833,1
5062,0501253,85014246,1
5063,0501253,14506363,1
5064,0501253,43284809,1
5065,0501253,33211776,1
5066,0501253,23016349,1
5067,0501253,70713212,1
5068,0501253,72928849,1
5069,0501253,56576541,1
5070,0501253,92787344,1
5071,0501253,24466027,1
5072,0501253,40785686,1
5073,0501253,48682954,1
5074,0501253,57718002,1
5075,0501253,69705002,1
5076,0501253,03988349,1
5077,0501253,16124251,1
5078,0501253,98402314,1
5079,0501253,48499034,1
5080,0001254,33954585,1
5081,0001254,08120248,1
5082,0001254,85082701,1
5083,0001254,32367750,1
5084,0001254,64639215,1
5085,0001254,51412436,1
5086,0001254,22297302,1
5087,0001254,38938303,1
5088,0001254,90562323,1
5089,0001254,87303640,1
5090,0001254,75518353,1
5091,0001254,33113569,1
5092,0001254,71987328,1
5093,0001254,13025563,1
5094,0001254,99808413,1
5095,0001254,13973809,1
5096,0001254,02587534,1
5097,0001254,73780735,1
5098,0001254,92060261,1
5099,0001254,78063440,1
5100,0101255,71238806,1
5101,0101255,85815264,1
5102,0101255,24190482,1
5103,0101255,17413078,1
5104,0101255,71878939,1
5105,0101255,62921179,1
5106,0101255,39341597,1
5107,0101255,88726445,1
5108,0101255,10045942,1
5109,0101255,15909170,1
5110,0101255,07336946,1
5111,0101255,89173167,1
5112,0101255,15054855,1
5113,0101255,30960610,1
5114,0101255,22747000,1
5115,0101255,39002625,1
5116,0101255,97870694,1
5117,0101255,14439678,1
5118,0101255,34104015,1
5119,0101255,05480472,1
5120,0201256,10494930,1
5121,0201256,37941563,1
5122,0201256,43470782,1
5123,0201256,65617489,1
5124,0201256,69245432,1
5125,0201256,76148888,1
5126,0201256,78662456,1
5127,0201256,87500739,1
5128,0201256,94298943,1
5129,0201256,02703937,1
5130,0201256,50718167,1
5131,0201256,80605800,1
5132,0201256,35173411,1
5133,0201256,17091500,1
5134,0201256,67251636,1
5135,0201256,69745940,1
5136,0201256,19963592,1
5137,0201256,35988085,1
5138,0201256,25590188,1
5139,0201256,92454314,1
5140,0301257,52478657,1
5141,0301257,76991583,1
5142,0301257,08370662,1
5143,0301257,88539061,1
5144,0301257,90161455,1
5145,0301257,50334024,1
5146,0301257,65932985,1
5147,0301257,10551719,1
5148,0301257,00710171,1
5149,0301257,66728930,1
5150,0301257,99937631,1
5151,0301257,32891341,1
5152,0301257,78899364,1
5153,0301257,48439595,1
5154,0301257,43003397,1
5155,0301257,70584507,1
5156,0301257,52489310,1
5157,0301257,06586870,1
5158,0301257,80658966,1
5159,0301257,23165252,1
5160,0401258,71998813,1
5161,0401258,69378480,1
5162,0401258,28314188,1
5163,0401258,72216060,1
5164,0401258,60240712,1
5165,0401258,42402107,1
5166,0401258,29048360,1
5167,0401258,35051929,1
5168,0401258,72560035,1
5169,0401258,86607936,1
5170,0401258,63367417,1
5171,0401258,85342729,1
5172,0401258,02119866,1
5173,0401258,99636528,1
5174,0401258,01429366,1
5175,0401258,13575106,1
5176,0401258,45456780,1
5177,0401258,39372111,1
5178,0401258,94980081,1
5179,0401258,84017557,1
5180,0501259,86052528,1
5181,0501259,41595608,1
5182,0501259,97242809,1
5183,0501259,46977709,1
5184,0501259,70751140,1
5185,0501259,32536012,1
5186,0501259,06977811,1
5187,0501259,24128264,1
5188,0501259,08237385,1
5189,0501259,12568886,1
5190,0501259,11803689,1
5191,0501259,45842827,1
5192,0501259,89559209,1
5193,0501259,10596338,1
5194,0501259,07016303,1
5195,0501259,91241360,1
5196,0501259,30174974,1
5197,0501259,63196365,1
5198,0501259,73660799,1
5199,0501259,59422487,1
5200,0001260,94800055,1
5201,0001260,08309607,1
5202,0001260,87340423,1
5203,0001260,59717643,1
5204,0001260,06147561,1
5205,0001260,95013222,1
5206,0001260,88042736,1
5207,0001260,36892265,1
5208,0001260,16760467,1
5209,0001260,65511179,1
5210,0001260,29824510,1
5211,0001260,51200621,1
5212,0001260,55912623,1
5213,0001260,23242296,1
5214,0001260,88735386,1
5215,0001260,14293757,1
5216,0001260,01907250,1
5217,0001260,65879793,1
5218,0001260,12548547,1
5219,0001260,22378089,1
5220,0101261,58529569,1
5221,0101261,21190077,1
5222,0101261,45812881,1
5223,0101261,00002588,1
5224,0101261,79353401,1
5225,0101261,31549159,1
5226,0101261,17496852,1
5227,0101261,85222999,1
5228,0101261,88860727,1
5229,0101261,03647342,1
5230,0101261,70861453,1
5231,0101261,45836042,1
5232,0101261,37437445,1
5233,0101261,31235154,1
5234,0101261,44595672,1
5235,0101261,11769332,1
5236,0101261,07963452,1
5237,0101261,24553275,1
5238,0101261,99935253,1
5239,0101261,09109979,1
5240,0201262,13415944,1
5241,0201262,33209832,1
5242,0201262,92778570,1
5243,0201262,41169103,1
5244,0201262,64664182,1
5245,0201262,95102852,1
5246,0201262,26027851,1
5247,0201262,56258856,1
5248,0201262,27958892,1
5249,0201262,87645177,1
5250,0201262,76553366,1
5251,0201262,83914310,1
5252,0201262,39257950,1
5253,0201262,06686337,1
5254,0201262,07739663,1
5255,0201262,29188652,1
5256,0201262,70374456,1
5257,0201262,55577946,1
5258,0201262,92385088,1
5259,0201262,04016710,1
5260,0301263,50054983,1
5261,0301263,23214862,1
5262,0301263,93292021,1
5263,0301263,14322020,1
5264,0301263,85770048,1
5265,0301263,22088769,1
5266,0301263,28958050,1
5267,0301263,92232142,1
5268,0301263,21714148,1
5269,0301263,65898316,1
5270,0301263,77704983,1
5271,0301263,40343696,1
5272,0301263,53420110,1
5273,0301263,24938648,1
5274,0301263,54386093,1
5275,0301263,44207590,1
5276,0301263,23790467,1
5277,0301263,00694353,1
5278,0301263,08891527,1
5279,0301263,42427372,1
5280,0401264,04766792,1
5281,0401264,67867611,1
5282,0401264,43374890,1
5283,0401264,87702157,1
5284,0401264,56542910,1
5285,0401264,56510068,1
5286,0401264,16614832,1
5287,0401264,05354881,1
5288,0401264,92282606,1
5289,0401264,12844047,1
5290,0401264,28595902,1
5291,0401264,17394327,1
5292,0401264,03333780,1
5293,0401264,94954509,1
5294,0401264,98283098,1
5295,0401264,11293051,1
5296,0401264,55465631,1
5297,0401264,58544557,1
5298,0401264,63600378,1
5299,0401264,36003672,1
5300,0501265,71679056,1
5301,0501265,06459242,1
5302,0501265,02343862,1
5303,0501265,07455211,1
5304,0501265,55298674,1
5305,0501265,09678845,1
5306,0501265,04736409,1
5307,0501265,90826038,1
5308,0501265,41282009,1
5309,0501265,86300092,1
5310,0501265,74681537,1
5311,0501265,00310027,1
5312,0501265,86672653,1
5313,0501265,00905960,1
5314,0501265,38271035,1
5315,0501265,07637380,1
5316,0501265,90964074,1
5317,0501265,04563380,1
5318,0501265,25570002,1
5319,0501265,54746921,1
5320,0001266,62744653,1
5321,0001266,32764858,1
5322,0001266,75129105,1
5323,0001266,14613887,1
5324,0001266,18823551,1
5325,0001266,76867126,1
5326,0001266,99613717,1
5327,0001266,41715733,1
5328,0001266,58741589,1
5329,0001266,46957449,1
5330,0001266,14109969,1
5331,0001266,81656686,1
5332,0001266,14861209,1
5333,0001266,48589763,1
5334,0001266,05557144,1
5335,0001266,51056192,1
5336,0001266,66269585,1
5337,0001266,07924205,1
5338,0001266,72491937,1
5339,0001266,46048087,1
5340,0101267,77750487,1
5341,0101267,10002174,1
5342,0101267,06395864,1
5343,0101267,63481908,1
5344,0101267,38921557,1
5345,0101267,26932743,1
5346,0101267,12410948,1
5347,0101267,26769747,1
5348,0101267,72498704,1
5349,0101267,90345064,1
5350,0101267,14721722,1
5351,0101267,39332584,1
5352,0101267,14405003,1
5353,0101267,28412644,1
5354,0101267,90319856,1
5355,0101267,64893765,1
5356,0101267,09194234,1
5357,0101267,91496353,1
5358,0101267,02816256,1
5359,0101267,93913283,1
5360,0201268,62351538,1
5361,0201268,10567712,1
5362,0201268,94492924,1
5363,0201268,81823872,1
5364,0201268,14839994,1
5365,0201268,32540016,1
5366,0201268,27835112,1
5367,0201268,59298351,1
5368,0201268,65154952,1
5369,0201268,34494113,1
5370,0201268,94349850,1
5371,0201268,12661000,1
5372,0201268,55127997,1
5373,0201268,06557076,1
5374,0201268,36200859,1
5375,0201268,46457640,1
5376,0201268,90247217,1
5377,0201268,35100977,1
5378,0201268,74537794,1
5379,0201268,93712034,1
5380,0301269,90104801,1
5381,0301269,35205012,1
5382,0301269,32911084,1
5383,0301269,59803289,1
5384,0301269,91098846,1
5385,0301269,48284396,1
5386,0301269,21063129,1
5387,0301269,01984711,1
5388,0301269,86647470,1
5389,0301269,90891675,1
5390,0301269,36997655,1
5391,0301269,00471460,1
5392,0301269,81933882,1
5393,0301269,54800569,1
5394,0301269,64815824,1
5395,0301269,20087484,1
5396,0301269,70605702,1
5397,0301269,68951500,1
5398,0301269,30892058,1
5399,0301269,75744234,1
5400,0401270,81629332,1
5401,0401270,11317511,1
5402,0401270,62416991,1
5403,0401270,70983375,1
5404,0401270,32766092,1
5405,0401270,63154243,1
5406,0401270,07962108,1
5407,0401270,79145303,1
5408,0401270,25220758,1
5409,0401270,42009559,1
5410,0401270,59488601,1
5411,0401270,53143409,1
5412,0401270,63505913,1
5413,0401270,73261630,1
5414,0401270,14858980,1
5415,0401270,63661737,1
5416,0401270,96553613,1
5417,0401270,42644028,1
5418,0401270,36733234,1
5419,0401270,36525461,1
5420,0501271,94205587,1
5421,0501271,68757516,1
5422,0501271,20831488,1
5423,0501271,23299425,1
5424,0501271,79969385,1
5425,0501271,42956815,1
5426,0501271,53697773,1
5427,0501271,64141113,1
5428,0501271,52940747,1
5429,0501271,67002137,1
5430,0501271,42475497,1
5431,0501271,04138172,1
5432,0501271,68436820,1
5433,0501271,10005896,1
5434,0501271,89296837,1
5435,0501271,59107443,1
5436,0501271,44524121,1
5437,0501271,93940456,1
5438,0501271,58113180,1
5439,0501271,56906902,1
5440,0001272,43952517,1
5441,0001272,66655330,1
5442,0001272,82891343,1
5443,0001272,45749210,1
5444,0001272,03681975,1
5445,0001272,49572502,1
5446,0001272,07172521,1
5447,0001272,53602197,1
5448,0001272,41272900,1
5449,0001272,43187812,1
5450,0001272,52715462,1
5451,0001272,44212297,1
5452,0001272,81501243,1
5453,0001272,43723993,1
5454,0001272,43624112,1
5455,0001272,83048378,1
5456,0001272,34630466,1
5457,0001272,53419226,1
5458,0001272,84841127,1
5459,0001272,24337981,1
5460,0101273,94023298,1
5461,0101273,22112050,1
5462,0101273,28152586,1
5463,0101273,00510784,1
5464,0101273,01633814,1
5465,0101273,03245519,1
5466,0101273,48488354,1
5467,0101273,93158621,1
5468,0101273,64478501,1
5469,0101273,27893275,1
5470,0101273,06298647,1
5471,0101273,98159980,1
5472,0101273,18837837,1
5473,0101273,63826304,1
5474,0101273,48447490,1
5475,0101273,74149947,1
5476,0101273,51644338,1
5477,0101273,81493120,1
5478,0101273,16350150,1
5479,0101273,12724596,1
5480,0201274,87249631,1
5481,0201274,82962838,1
5482,0201274,54904452,1
5483,0201274,57765660,1
5484,0201274,28400512,1
5485,0201274,98388853,1
5486,0201274,71972605,1
5487,0201274,88082886,1
5488,0201274,89794128,1
5489,0201274,83889307,1
5490,0201274,99636065,1
5491,0201274,51740319,1
5492,0201274,86791257,1
5493,0201274,55607449,1
5494,0201274,03063464,1
5495,0201274,27174238,1
5496,0201274,71036649,1
5497,0201274,00997018,1
5498,0201274,67079188,1
5499,0201274,82112771,1
5500,0301275,78360825,1
5501,0301275,70688576,1
5502,0301275,11693859,1
5503,0301275,37114289,1
5504,0301275,02022561,1
5505,0301275,83606209,1
5506,0301275,96287890,1
5507,0301275,86937311,1
5508,0301275,72321352,1
5509,0301275,44795806,1
5510,0301275,05849579,1
5511,0301275,21533129,1
5512,0301275,96905407,1
5513,0301275,16776971,1
5514,0301275,37502111,1
5515,0301275,44055864,1
5516,0301275,24965960,1
5517,0301275,11365331,1
5518,0301275,25853413,1
5519,0301275,56414962,1
5520,0401276,90152265,1
5521,0401276,64532121,1
5522,0401276,70393027,1
5523,0401276,39651479,1
5524,0401276,56007250,1
5525,0401276,28165302,1
5526,0401276,53103843,1
5527,0401276,61896091,1
5528,0401276,27803977,1
5529,0401276,43623754,1
5530,0401276,47744247,1
5531,0401276,48250336,1
5532,0401276,30252135,1
5533,0401276,75926462,1
5534,0401276,58587926,1
5535,0401276,41216187,1
5536,0401276,08304906,1
5537,0401276,74528304,1
5538,0401276,88237035,1
5539,0401276,28346474,1
5540,0501277,93082116,1
5541,0501277,41523601,1
5542,0501277,97041900,1
5543,0501277,95476683,1
5544,0501277,84955976,1
5545,0501277,84681027,1
5546,0501277,90140897,1
5547,0501277,19261587,1
5548,0501277,09099333,1
5549,0501277,19641723,1
5550,0501277,64944912,1
5551,0501277,08749066,1
5552,0501277,62565598,1
5553,0501277,94527026,1
5554,0501277,62799970,1
5555,0501277,72173020,1
5556,0501277,73682398,1
5557,0501277,96271259,1
5558,0501277,40392724,1
5559,0501277,98499031,1
5560,0001278,73317756,1
5561,0001278,41010597,1
5562,0001278,69273739,1
5563,0001278,29986795,1
5564,0001278,63068360,1
5565,0001278,59664463,1
5566,0001278,72677689,1
5567,0001278,03356326,1
5568,0001278,50269209,1
5569,0001278,47039258,1
5570,0001278,32983272,1
5571,0001278,45521775,1
5572,0001278,96845837,1
5573,0001278,59025197,1
5574,0001278,80602480,1
5575,0001278,10536118,1
5576,0001278,29944312,1
5577,0001278,83879490,1
5578,0001278,13105871,1
5579,0001278,27155214,1
5580,0101279,68246224,1
5581,0101279,13463569,1
5582,0101279,87677851,1
5583,0101279,12530962,1
5584,0101279,31421539,1
5585,0101279,71875125,1
5586,0101279,33907147,1
5587,0101279,64926252,1
5588,0101279,38725594,1
5589,0101279,26682935,1
5590,0101279,84770552,1
5591,0101279,89984047,1
5592,0101279,36984945,1
5593,0101279,15981355,1
5594,0101279,35229266,1
5595,0101279,24081949,1
5596,0101279,10662145,1
5597,0101279,60590417,1
5598,0101279,19953412,1
5599,0101279,67899299,1
5600,0201280,80760286,1
5601,0201280,12559264,1
5602,0201280,43757645,1
5603,0201280,34900185,1
5604,0201280,81876107,1
5605,0201280,00504926,1
5606,0201280,75198787,1
5607,0201280,25461741,1
5608,0201280,15453155,1
5609,0201280,13038406,1
5610,0201280,70035864,1
5611,0201280,81452516,1
5612,0201280,77224891,1
5613,0201280,13169319,1
5614,0201280,36033987,1
5615,0201280,37291813,1
5616,0201280,71723911,1
5617,0201280,02144137,1
5618,0201280,10440868,1
5619,0201280,39010877,1
5620,0301281,62267221,1
5621,0301281,39547160,1
5622,0301281,35322211,1
5623,0301281,42835817,1
5624,0301281,75604565,1
5625,0301281,12616338,1
5626,0301281,93836592,1
5627,0301281,52738629,1
5628,0301281,35861841,1
5629,0301281,71912640,1
5630,0301281,00921900,1
5631,0301281,45415489,1
5632,0301281,98609187,1
5633,0301281,64438843,1
5634,0301281,34237421,1
5635,0301281,20793151,1
5636,0301281,77055905,1
5637,0301281,86704115,1
5638,0301281,42100641,1
5639,0301281,22107948,1
5640,0401282,78599272,1
5641,0401282,60663320,1
5642,0401282,26630043,1
5643,0401282,15425971,1
5644,0401282,12102304,1
5645,0401282,65877569,1
5646,0401282,00241197,1
5647,0401282,76758680,1
5648,0401282,07222547,1
5649,0401282,63708331,1
5650,0401282,75621552,1
5651,0401282,97841125,1
5652,0401282,69729358,1
