isbn,title,author,publisher,publish_year,place_published,picture,link
98383485,xxx improves yyy,龙宏儒,南京大学出版社,2003-04-28,苏州,,www.xxxxx.com
45972484,xxxxx 刍议,龙宏儒,河北人民出版社,2005-08-08,济南,,www.xxxxx.com
47438180,论 xxxx,龙宏儒,南京农业大学出版社,2015-11-13,昆明,,www.xxxxx.com
93298807,论 xxxx,龙宏儒,河北农业大学出版社,1993-07-02,长春,,www.xxxxx.com
70815392,xxxxx 刍议,龙宏儒,人民教育出版社,2021-05-08,南宁,,www.xxxxx.com
66844076,xxx has facilitated yyy,龙宏儒,北京邮电大学出版社,2000-08-18,北京,,www.xxxxx.com
93253915,xxxxx 刍议,龙宏儒,苏州大学出版社,2011-09-13,长沙,,www.xxxxx.com
39320995,xxx improves yyy,龙宏儒,人民邮电出版社,2019-09-24,青岛,,www.xxxxx.com
89723665,xxxxx 刍议,龙宏儒,北京体育大学出版社,2000-01-07,郑州,,www.xxxxx.com
11433147,xxx 在 zzz 时促进了 yyy,龙宏儒,南京大学出版社,1990-05-28,西宁,,www.xxxxx.com
37191767,xxxx 对 yyy 有重大影响,龙宏儒,北京师范大学出版社,1995-12-15,成都,,www.xxxxx.com
33446074,xxx improves yyy,龙宏儒,河北农业大学出版社,2004-05-04,杭州,,www.xxxxx.com
16426177,论 xxxx,龙宏儒,人民邮电出版社,1994-10-27,南宁,,www.xxxxx.com
06597382,论 xxxxx 在 xxxxx 中的应用,龙宏儒,清华大学出版社,2014-08-14,兰州,,www.xxxxx.com
50522153,xxxxx 浅析,龙宏儒,南京理工大学出版社,1999-10-15,天津,,www.xxxxx.com
63873142,xxxxx 小议,龙宏儒,河北人民出版社,2014-06-03,广州,,www.xxxxx.com
90409531,论 xxxxx 在 xxxxx 中的应用,龙宏儒,北京科技大学出版社,1991-12-10,南昌,,www.xxxxx.com
34355909,xxx improves yyy,龙宏儒,人民美术出版社,2015-03-16,重庆,,www.xxxxx.com
65712531,xxxx 对 yyy 有重大影响,孔季同,河北医科大学出版社人民文学出版社,2006-06-24,石家庄,,www.xxxxx.com
47346510,xxx improves yyy,孔季同,北京邮电大学出版社,2010-11-03,西安,,www.xxxxx.com
08782507,xxx improves yyy,孔季同,北京外国语大学出版社,2022-11-22,广州,,www.xxxxx.com
78706646,xxx 在 zzz 时促进了 yyy,孔季同,南京理工大学出版社,2007-06-07,南昌,,www.xxxxx.com
86830946,论 xxxx,孔季同,南京农业大学出版社,1992-06-03,兰州,,www.xxxxx.com
67284425,xxx improves yyy,孔季同,南京农业大学出版社,2013-07-09,西安,,www.xxxxx.com
47777771,xxxx 对 yyy 有重大影响,孔季同,北京电子科技学院出版社,1996-08-13,福州,,www.xxxxx.com
29195402,xxxx 对 yyy 有重大影响,孔季同,河北师范大学出版社,2000-01-12,郑州,,www.xxxxx.com
66535162,论 xxxx,孔季同,北京外国语大学出版社,1990-07-14,海口,,www.xxxxx.com
19868532,xxxxx 刍议,孔季同,南京航空航天大学出版社,2013-05-25,深圳,,www.xxxxx.com
36373151,xxxxx 刍议,孔季同,北京理工大学出版社,2006-07-17,杭州,,www.xxxxx.com
93794098,xxx 在 zzz 时促进了 yyy,孔季同,人民美术出版社,2016-02-22,南京,,www.xxxxx.com
86295691,论 xxxxx 在 xxxxx 中的应用,孔季同,人民美术出版社,2001-10-22,青岛,,www.xxxxx.com
42368981,xxxxx 小议,孔季同,河北师范大学出版社,1998-03-25,南昌,,www.xxxxx.com
11025509,xxxxx 浅析,孔季同,北京大学出版社,2009-06-10,杭州,,www.xxxxx.com
84470417,xxx improves yyy,孔季同,商务印书馆,2002-08-01,南昌,,www.xxxxx.com
85267491,xxx improves yyy,孔季同,人民美术出版社,2019-12-09,大连,,www.xxxxx.com
90821385,xxx has facilitated yyy,孔季同,河北人民出版社,1995-08-19,南昌,,www.xxxxx.com
53884923,xxx 在 zzz 时促进了 yyy,孔季同,北京师范大学出版社,2012-03-12,西宁,,www.xxxxx.com
48988756,xxxx 对 yyy 有重大影响,孔季同,北京理工大学出版社,1998-04-17,沈阳,,www.xxxxx.com
54054197,xxxxx 小议,方永寿,南京农业大学出版社,1999-12-07,沈阳,,www.xxxxx.com
41005845,xxx improves yyy,方永寿,北京体育大学出版社,1995-10-08,沈阳,,www.xxxxx.com
50610947,xxx improves yyy,方永寿,北京科技大学出版社,2022-05-23,长春,,www.xxxxx.com
34719461,xxxxx 小议,方永寿,南京航空航天大学出版社,2022-02-07,济南,,www.xxxxx.com
99116899,论 xxxx,方永寿,北京科技大学出版社,2005-07-10,青岛,,www.xxxxx.com
25178810,xxxxx 小议,方永寿,北京理工大学出版社,1991-06-02,南昌,,www.xxxxx.com
65551349,xxxxx 小议,方永寿,北京航空航天大学出版社,2007-07-24,南京,,www.xxxxx.com
46171051,论 xxxxx 在 xxxxx 中的应用,方永寿,人民邮电出版社,2022-11-01,济南,,www.xxxxx.com
28359260,xxxxx 浅析,方永寿,苏州大学出版社,2004-03-05,福州,,www.xxxxx.com
95886444,论 xxxx,方永寿,人民音乐出版社,1995-01-17,深圳,,www.xxxxx.com
43394564,xxxx 对 yyy 有重大影响,方永寿,北京科技大学出版社,2014-11-12,南京,,www.xxxxx.com
16864038,xxx improves yyy,方永寿,商务印书馆,2021-11-10,西宁,,www.xxxxx.com
34141264,论 xxxxx 在 xxxxx 中的应用,方永寿,河北医科大学出版社人民文学出版社,1991-01-19,成都,,www.xxxxx.com
96955609,论 xxxx,方永寿,人民邮电出版社,2001-03-01,长沙,,www.xxxxx.com
40041930,论 xxxx,方永寿,河北人民出版社,2010-05-12,郑州,,www.xxxxx.com
73374140,xxxxx 浅析,方永寿,北京电子科技学院出版社,1998-12-05,苏州,,www.xxxxx.com
29398942,xxx has facilitated yyy,方永寿,北京师范大学出版社,2011-01-27,广州,,www.xxxxx.com
76943786,xxxx 对 yyy 有重大影响,方永寿,河北科技大学出版社,2002-02-08,广州,,www.xxxxx.com
81248758,xxxxx 刍议,方永寿,河北工业大学出版社,1994-12-24,天津,,www.xxxxx.com
41673942,xxxx 对 yyy 有重大影响,方永寿,河北人民出版社,2012-10-25,西安,,www.xxxxx.com
70952004,xxx has facilitated yyy,何俊侠,河北人民出版社,2021-06-03,天津,,www.xxxxx.com
44081959,xxxxx 小议,何俊侠,河北师范大学出版社,2021-01-05,昆明,,www.xxxxx.com
51426695,xxxx 对 yyy 有重大影响,何俊侠,南京农业大学出版社,1992-11-18,杭州,,www.xxxxx.com
93830651,xxx 在 zzz 时促进了 yyy,何俊侠,北京语言大学出版社,2019-08-13,西宁,,www.xxxxx.com
35769405,论 xxxx,何俊侠,北京语言大学出版社,2019-09-14,厦门,,www.xxxxx.com
68651580,xxxx 对 yyy 有重大影响,何俊侠,北京师范大学出版社,2020-10-25,福州,,www.xxxxx.com
92978958,xxx 在 zzz 时促进了 yyy,何俊侠,北京大学出版社,2005-09-02,大连,,www.xxxxx.com
29872664,xxx improves yyy,何俊侠,南京农业大学出版社,2019-02-01,广州,,www.xxxxx.com
26040036,xxxx 对 yyy 有重大影响,何俊侠,河北科技大学出版社,1993-11-03,西安,,www.xxxxx.com
93055563,xxxxx 小议,何俊侠,商务印书馆,2023-12-03,南宁,,www.xxxxx.com
90623948,xxxxx 刍议,何俊侠,河北人民出版社,2016-06-24,北京,,www.xxxxx.com
63247583,论 xxxxx 在 xxxxx 中的应用,何俊侠,河北科技大学出版社,2019-09-10,哈尔滨,,www.xxxxx.com
29824273,xxx 在 zzz 时促进了 yyy,何俊侠,南京农业大学出版社,2014-09-24,南京,,www.xxxxx.com
07870070,论 xxxx,何俊侠,人民教育出版社,1996-07-24,北京,,www.xxxxx.com
19705879,xxx 在 zzz 时促进了 yyy,何俊侠,河北工业大学出版社,2013-11-20,南昌,,www.xxxxx.com
32085827,xxx improves yyy,何俊侠,北京体育大学出版社,1995-12-11,广州,,www.xxxxx.com
37721410,论 xxxxx 在 xxxxx 中的应用,何俊侠,河北农业大学出版社,2011-03-22,南宁,,www.xxxxx.com
35730938,xxx improves yyy,何俊侠,北京电子科技学院出版社,2022-09-19,深圳,,www.xxxxx.com
42907821,xxxxx 浅析,何俊侠,南京航空航天大学出版社,1999-07-10,昆明,,www.xxxxx.com
88782563,论 xxxxx 在 xxxxx 中的应用,何俊侠,清华大学出版社,1990-07-07,广州,,www.xxxxx.com
92392359,论 xxxxx 在 xxxxx 中的应用,徐文曜,河北师范大学出版社,2009-10-24,深圳,,www.xxxxx.com
72982565,xxx has facilitated yyy,徐文曜,北京外国语大学出版社,1998-11-14,福州,,www.xxxxx.com
67641052,论 xxxxx 在 xxxxx 中的应用,徐文曜,河北科技大学出版社,2004-11-08,南京,,www.xxxxx.com
35398180,论 xxxx,徐文曜,北京体育大学出版社,2000-01-17,济南,,www.xxxxx.com
37615406,论 xxxxx 在 xxxxx 中的应用,徐文曜,南京大学出版社,2023-11-26,苏州,,www.xxxxx.com
34697902,xxx has facilitated yyy,徐文曜,北京语言大学出版社,2010-12-23,沈阳,,www.xxxxx.com
27500672,xxxxx 小议,徐文曜,南京大学出版社,2018-10-25,济南,,www.xxxxx.com
80966095,xxx has facilitated yyy,徐文曜,清华大学出版社,1993-05-19,沈阳,,www.xxxxx.com
62753261,xxxxx 浅析,徐文曜,北京理工大学出版社,2016-02-01,郑州,,www.xxxxx.com
00880834,xxxxx 刍议,徐文曜,河北工业大学出版社,2014-07-06,上海,,www.xxxxx.com
72083997,xxxx 对 yyy 有重大影响,徐文曜,南京农业大学出版社,1996-08-18,长沙,,www.xxxxx.com
75785848,xxx improves yyy,徐文曜,北京邮电大学出版社,2020-06-25,长春,,www.xxxxx.com
01494516,论 xxxx,徐文曜,人民美术出版社,1999-06-19,天津,,www.xxxxx.com
02572439,xxxxx 小议,徐文曜,人民音乐出版社,2017-05-01,天津,,www.xxxxx.com
69507169,xxxxx 小议,徐文曜,北京大学出版社,1993-09-07,西宁,,www.xxxxx.com
98370910,论 xxxxx 在 xxxxx 中的应用,徐文曜,人民邮电出版社,2016-02-10,西宁,,www.xxxxx.com
48231675,xxx has facilitated yyy,徐文曜,人民音乐出版社,1998-12-05,福州,,www.xxxxx.com
43360846,xxxxx 刍议,徐文曜,北京理工大学出版社,1990-01-17,合肥,,www.xxxxx.com
98383108,xxx 在 zzz 时促进了 yyy,徐文曜,人民音乐出版社,2023-03-13,重庆,,www.xxxxx.com
24505777,xxxxx 刍议,徐文曜,河北医科大学出版社人民文学出版社,2018-08-07,福州,,www.xxxxx.com
01079898,xxx 在 zzz 时促进了 yyy,文正卿,河北医科大学出版社人民文学出版社,1991-09-25,南京,,www.xxxxx.com
53371847,xxxx 对 yyy 有重大影响,文正卿,清华大学出版社,2023-02-09,重庆,,www.xxxxx.com
64594234,xxx has facilitated yyy,文正卿,河北医科大学出版社人民文学出版社,1990-04-15,长春,,www.xxxxx.com
81175407,论 xxxx,文正卿,人民邮电出版社,2010-10-10,昆明,,www.xxxxx.com
58170753,论 xxxx,文正卿,河北工业大学出版社,1994-12-22,石家庄,,www.xxxxx.com
05820441,xxxxx 小议,文正卿,南京农业大学出版社,2004-03-23,大连,,www.xxxxx.com
10196517,xxx improves yyy,文正卿,北京体育大学出版社,2019-11-04,太原,,www.xxxxx.com
33186192,xxx improves yyy,文正卿,北京航空航天大学出版社,2010-07-23,长沙,,www.xxxxx.com
60421123,xxxx 对 yyy 有重大影响,文正卿,人民教育出版社,2014-07-10,南京,,www.xxxxx.com
01519619,xxx 在 zzz 时促进了 yyy,文正卿,南京农业大学出版社,2019-03-05,昆明,,www.xxxxx.com
39981949,论 xxxxx 在 xxxxx 中的应用,文正卿,北京师范大学出版社,2003-07-02,上海,,www.xxxxx.com
22049647,xxxxx 浅析,文正卿,北京理工大学出版社,2001-07-19,成都,,www.xxxxx.com
44067223,xxxxx 小议,文正卿,南京大学出版社,1995-09-04,杭州,,www.xxxxx.com
89063672,xxx 在 zzz 时促进了 yyy,文正卿,河北工业大学出版社,2003-02-10,武汉,,www.xxxxx.com
12875015,xxx 在 zzz 时促进了 yyy,文正卿,河北医科大学出版社人民文学出版社,2017-10-18,郑州,,www.xxxxx.com
68185296,xxx has facilitated yyy,文正卿,商务印书馆,2004-05-16,苏州,,www.xxxxx.com
81791784,论 xxxxx 在 xxxxx 中的应用,文正卿,南京大学出版社,2004-06-25,合肥,,www.xxxxx.com
62512085,xxxx 对 yyy 有重大影响,文正卿,商务印书馆,1991-07-02,南昌,,www.xxxxx.com
96522205,xxx has facilitated yyy,文正卿,北京大学出版社,2005-12-21,济南,,www.xxxxx.com
13802551,论 xxxx,文正卿,河北人民出版社,1997-01-23,天津,,www.xxxxx.com
01274039,xxx has facilitated yyy,高俊发,河北医科大学出版社人民文学出版社,2010-06-23,西安,,www.xxxxx.com
29150886,论 xxxxx 在 xxxxx 中的应用,高俊发,南京航空航天大学出版社,1999-01-06,南昌,,www.xxxxx.com
63767782,xxxx 对 yyy 有重大影响,高俊发,北京外国语大学出版社,2004-02-22,合肥,,www.xxxxx.com
91486190,xxx improves yyy,高俊发,河北人民出版社,2002-09-12,长春,,www.xxxxx.com
65068801,xxxxx 小议,高俊发,北京电子科技学院出版社,2013-01-19,天津,,www.xxxxx.com
20816300,xxxxx 浅析,高俊发,南京理工大学出版社,1993-09-18,太原,,www.xxxxx.com
57795137,xxx improves yyy,高俊发,人民教育出版社,2003-08-01,厦门,,www.xxxxx.com
26260761,论 xxxxx 在 xxxxx 中的应用,高俊发,南京大学出版社,2001-11-05,太原,,www.xxxxx.com
97946261,xxx has facilitated yyy,高俊发,南京农业大学出版社,2000-03-24,深圳,,www.xxxxx.com
61344290,xxxxx 刍议,高俊发,北京体育大学出版社,1994-08-26,天津,,www.xxxxx.com
86311509,xxx 在 zzz 时促进了 yyy,高俊发,商务印书馆,1998-10-28,长春,,www.xxxxx.com
08878773,xxx 在 zzz 时促进了 yyy,高俊发,北京邮电大学出版社,2018-09-03,合肥,,www.xxxxx.com
81769443,xxxxx 刍议,高俊发,北京外国语大学出版社,2008-12-03,石家庄,,www.xxxxx.com
30047492,xxxxx 刍议,高俊发,北京师范大学出版社,2023-07-02,海口,,www.xxxxx.com
01765275,xxxxx 刍议,高俊发,河北工业大学出版社,1997-12-11,贵阳,,www.xxxxx.com
04853113,xxx has facilitated yyy,高俊发,人民邮电出版社,2016-12-23,南昌,,www.xxxxx.com
34194292,xxxx 对 yyy 有重大影响,高俊发,人民美术出版社,2020-01-09,深圳,,www.xxxxx.com
48208158,论 xxxx,高俊发,河北人民出版社,2007-04-01,厦门,,www.xxxxx.com
07318576,xxx has facilitated yyy,高俊发,北京师范大学出版社,2022-02-15,石家庄,,www.xxxxx.com
87528431,xxxxx 浅析,高俊发,河北师范大学出版社,2021-05-27,郑州,,www.xxxxx.com
31703841,论 xxxx,范星宇,苏州大学出版社,2017-07-04,北京,,www.xxxxx.com
38650848,xxx has facilitated yyy,范星宇,南京大学出版社,2022-01-01,重庆,,www.xxxxx.com
43996522,xxx 在 zzz 时促进了 yyy,范星宇,北京语言大学出版社,2009-02-20,广州,,www.xxxxx.com
65874336,xxxx 对 yyy 有重大影响,范星宇,北京科技大学出版社,1991-06-05,石家庄,,www.xxxxx.com
37489097,xxxxx 浅析,范星宇,河北工业大学出版社,2020-07-17,海口,,www.xxxxx.com
21009754,xxx 在 zzz 时促进了 yyy,范星宇,河北师范大学出版社,2001-03-06,长沙,,www.xxxxx.com
64001772,xxxxx 小议,范星宇,人民美术出版社,2015-11-18,北京,,www.xxxxx.com
12826940,xxx improves yyy,范星宇,商务印书馆,2012-06-13,北京,,www.xxxxx.com
16124419,xxx has facilitated yyy,范星宇,北京师范大学出版社,2012-01-18,北京,,www.xxxxx.com
77684603,xxx 在 zzz 时促进了 yyy,范星宇,北京体育大学出版社,1999-08-18,大连,,www.xxxxx.com
16620997,xxx has facilitated yyy,范星宇,北京邮电大学出版社,2014-06-06,合肥,,www.xxxxx.com
27970928,xxxxx 浅析,范星宇,河北医科大学出版社人民文学出版社,2003-02-23,青岛,,www.xxxxx.com
46384318,xxx 在 zzz 时促进了 yyy,范星宇,河北师范大学出版社,2018-03-15,西安,,www.xxxxx.com
41904486,xxxxx 小议,范星宇,北京印刷学院出版社,1992-03-08,福州,,www.xxxxx.com
34166743,论 xxxxx 在 xxxxx 中的应用,范星宇,北京师范大学出版社,2005-02-20,长春,,www.xxxxx.com
66849988,论 xxxxx 在 xxxxx 中的应用,范星宇,南京大学出版社,2008-06-12,深圳,,www.xxxxx.com
60985777,xxx 在 zzz 时促进了 yyy,范星宇,北京航空航天大学出版社,1996-12-07,厦门,,www.xxxxx.com
44563417,xxxxx 小议,范星宇,北京印刷学院出版社,1990-06-12,太原,,www.xxxxx.com
99647697,论 xxxxx 在 xxxxx 中的应用,范星宇,北京印刷学院出版社,1998-08-09,昆明,,www.xxxxx.com
37140458,xxx has facilitated yyy,范星宇,河北人民出版社,1999-10-03,海口,,www.xxxxx.com
27581601,xxxx 对 yyy 有重大影响,石修真,北京语言大学出版社,1991-08-13,大连,,www.xxxxx.com
17998343,论 xxxx,石修真,河北工业大学出版社,2018-03-05,天津,,www.xxxxx.com
92550071,xxxxx 小议,石修真,河北师范大学出版社,2015-01-16,福州,,www.xxxxx.com
16826066,xxxxx 小议,石修真,北京科技大学出版社,2021-07-03,北京,,www.xxxxx.com
14764003,xxxxx 浅析,石修真,人民邮电出版社,2007-02-22,沈阳,,www.xxxxx.com
99225594,xxxxx 小议,石修真,河北人民出版社,1996-05-14,海口,,www.xxxxx.com
99838482,xxx improves yyy,石修真,人民音乐出版社,2018-04-02,杭州,,www.xxxxx.com
02721501,论 xxxxx 在 xxxxx 中的应用,石修真,河北工业大学出版社,2002-02-05,兰州,,www.xxxxx.com
24475552,xxx has facilitated yyy,石修真,人民美术出版社,2013-05-10,郑州,,www.xxxxx.com
61525400,xxxxx 刍议,石修真,北京体育大学出版社,2002-06-20,南京,,www.xxxxx.com
87214353,xxx 在 zzz 时促进了 yyy,石修真,北京外国语大学出版社,2006-01-06,深圳,,www.xxxxx.com
75480383,xxxxx 小议,石修真,河北医科大学出版社人民文学出版社,1993-03-01,广州,,www.xxxxx.com
81194767,论 xxxx,石修真,人民教育出版社,2014-07-16,郑州,,www.xxxxx.com
70315389,xxxxx 浅析,石修真,人民邮电出版社,2016-09-23,沈阳,,www.xxxxx.com
76447404,xxxxx 刍议,石修真,清华大学出版社,2005-10-05,成都,,www.xxxxx.com
36527462,论 xxxx,石修真,北京航空航天大学出版社,1999-03-07,济南,,www.xxxxx.com
96149219,xxx has facilitated yyy,石修真,南京理工大学出版社,2008-03-06,贵阳,,www.xxxxx.com
33684275,xxx improves yyy,石修真,商务印书馆,1995-12-13,南宁,,www.xxxxx.com
73262873,xxxxx 浅析,石修真,商务印书馆,2019-10-25,重庆,,www.xxxxx.com
39503011,xxxx 对 yyy 有重大影响,石修真,河北工业大学出版社,2008-06-12,大连,,www.xxxxx.com
63417393,论 xxxx,郑泰华,北京理工大学出版社,2006-09-15,北京,,www.xxxxx.com
93033850,xxx 在 zzz 时促进了 yyy,郑泰华,北京电子科技学院出版社,1996-02-18,大连,,www.xxxxx.com
38220877,论 xxxx,郑泰华,河北医科大学出版社人民文学出版社,2021-04-16,杭州,,www.xxxxx.com
92724356,论 xxxxx 在 xxxxx 中的应用,郑泰华,南京理工大学出版社,2006-03-08,苏州,,www.xxxxx.com
34277644,论 xxxx,郑泰华,人民音乐出版社,2021-10-16,杭州,,www.xxxxx.com
11457797,xxxx 对 yyy 有重大影响,郑泰华,南京航空航天大学出版社,1994-01-27,郑州,,www.xxxxx.com
83677822,xxxxx 小议,郑泰华,河北人民出版社,2004-03-02,哈尔滨,,www.xxxxx.com
45098305,xxxxx 小议,郑泰华,北京航空航天大学出版社,2011-03-13,南京,,www.xxxxx.com
